Number of hit	Text ID	Context before	Query item	Context after	Tagged context before	Tagged query item	Tagged context after	URL	Matchbegin corpus position	Matchend corpus position
846	dsr_003_1800_003_297_298_e935	die von dem allfällig ! höhern Preise . Auf die	Versäumniß	in Ausfertigung der Akte wäh , - rend dem bestimmten	die_ART von_APPR dem_ART allfällig_ADJD !_$. höhern_ADJA Preise_NN ._$. Auf_APPR die_ART	Versäumniß_NN	in_APPR Ausfertigung_NN der_ART Akte_NN wäh_VVFIN ,_$, -_$( rend_ADJD dem_ART bestimmten_ADJA	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=845	33226811	33226811
847	vsb_001_1858_005_198_198_e207	zählen 3910 Alltags- und 1587 Repetirschüler ; jene haben 31,100	Absenzen	und diese 3526. Dort trifft es ans den Ein¬ zelnen	zählen_VVFIN 3910_CARD Alltags-_TRUNC und_KON 1587_CARD Repetirschüler_NN ;_$. jene_PDS haben_VAFIN 31,100_CARD	Absenzen_NN	und_KON diese_PDAT 3526._ADJA Dort_ADV trifft_VVFIN es_PPER ans_APPRART den_ART Ein¬_NN zelnen_VVFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=846	33355532	33355532
848	slz_002_1870_015_257_264_e34	) In schulgeldfreien Gemeinden ist die Zahl der unentschuldigten strafbaren	Absenzen	nicht größer als in solchen mit Schulgeld . 5 )	)_$( In_APPR schulgeldfreien_ADJA Gemeinden_NN ist_VAFIN die_ART Zahl_NN der_ART unentschuldigten_ADJA strafbaren_ADJA	Absenzen_NN	nicht_PTKNEG größer_ADJD als_KOKOM in_APPR solchen_PIS mit_APPR Schulgeld_NN ._$. 5_CARD )_$(	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=847	33403617	33403617
849	slz_001_1861_006_41_74_e4	gegründet wurden , so zeigen heute die beigelegten Zusammenstellungen der	Absenzen	aus den Semestern Winter 1858/59 und Sommer 1859 auf den	gegründet_VVPP wurden_VAFIN ,_$, so_ADV zeigen_VVFIN heute_ADV die_ART beigelegten_ADJA Zusammenstellungen_NN der_ART	Absenzen_NN	aus_APPR den_ART Semestern_NN Winter_NN 1858/59_CARD und_KON Sommer_NN 1859_CARD auf_APPR den_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=848	33561849	33561849
850	slz_001_1861_006_41_74_e4	gelten kann , so finden wir daselbst als Durchschnittszahl der	Absenzen	, welche — alle Schulen des Kantons zusammengenommen — aus	gelten_VVINF kann_VMFIN ,_$, so_ADV finden_VVFIN wir_PPER daselbst_ADV als_KOKOM Durchschnittszahl_NN der_ART	Absenzen_NN	,_$, welche_PRELS —_ADJD alle_PIAT Schulen_NN des_ART Kantons_NN zusammengenommen_VVPP —_NN aus_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=849	33561916	33561916
851	slz_001_1861_006_41_74_e4	muß auch die aus den beigefügten Verzeichnissen ersichtliche Anzahl unentschuldigter	Absenzen	immer noch als zu groß erscheinen , wenn man bedenkt	muß_VMFIN auch_ADV die_ART aus_APPR den_ART beigefügten_ADJA Verzeichnissen_NN ersichtliche_ADJA Anzahl_NN unentschuldigter_ADJA	Absenzen_NN	immer_ADV noch_ADV als_KOKOM zu_PTKA groß_ADJD erscheinen_VVFIN ,_$, wenn_KOUS man_PIS bedenkt_VVFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=850	33562068	33562068
852	slz_001_1861_006_41_74_e4	des Lehrers ab- hängt . Bei dem jetzigen Stand der	Absenzen	können immer noch eine große Anzahl mittelmäßig begabter Kinder auch	des_ART Lehrers_NN ab-_TRUNC hängt_VVFIN ._$. Bei_APPR dem_ART jetzigen_ADJA Stand_NN der_ART	Absenzen_NN	können_VMFIN immer_ADV noch_ADV eine_ART große_ADJA Anzahl_NN mittelmäßig_ADJD begabter_ADJA Kinder_NN auch_ADV	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=851	33562138	33562138
853	bsf_001_1866_006_157_160_e80	Schulkommissionssitzungen die Rödel der verschiedenen Klassen einzuziehen und aus den	Absenzenverzeichnissen	und den ta- bellarischen Uebersichten einen Gesammtbericht über den Schulfleiß	Schulkommissionssitzungen_NN die_ART Rödel_NN der_ART verschiedenen_ADJA Klassen_NN einzuziehen_VVIZU und_KON aus_APPR den_ART	Absenzenverzeichnissen_NN	und_KON den_ART ta-_TRUNC bellarischen_NN Uebersichten_NN einen_ART Gesammtbericht_NN über_APPR den_ART Schulfleiß_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=852	33854351	33854351
854	ass_001_1840_006_163_170_e631	nicht selten durch verzögerte oder gar nicht vollzogene Bestrafung der	Absenzen	die Gleichgiltigkeit vieler Aeltern gegen den Schulbesuch ihrer Kinder ungemein	nicht_PTKNEG selten_ADJD durch_APPR verzögerte_ADJA oder_KON gar_ADV nicht_PTKNEG vollzogene_ADJA Bestrafung_NN der_ART	Absenzen_NN	die_ART Gleichgiltigkeit_NN vieler_PIAT Aeltern_NN gegen_APPR den_ART Schulbesuch_NN ihrer_PPOSAT Kinder_NN ungemein_ADJD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=853	33940562	33940562
855	ass_001_1840_006_163_170_e631	Hinsicht immer klarer heraus . Die Bestra- Itik fung der	Absenzen	muß den Gemeindräthen entzogen werden . Auch dann wird man	Hinsicht_NN immer_ADV klarer_ADJD heraus_PTKVZ ._$. Die_ART Bestra-_ADJA Itik_NN fung_NN der_ART	Absenzen_NN	muß_VMFIN den_ART Gemeindräthen_NN entzogen_VVPP werden_VAINF ._$. Auch_ADV dann_ADV wird_VAFIN man_PIS	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=854	33940597	33940597
856	ass_001_1840_006_163_170_e631	daraus hervor , daß z. ein Gemeindrath Monate lang die	Absenzenstrafen	fälschlich als vollzogen der Schul¬ pflege eingab . Die Pfarrer	daraus_PAV hervor_PTKVZ ,_$, daß_KOUS z._APPR ein_ART Gemeindrath_NN Monate_NN lang_ADJD die_ART	Absenzenstrafen_NN	fälschlich_ADJD als_KOKOM vollzogen_VVPP der_ART Schul¬_NN pflege_VVFIN eingab_VVFIN ._$. Die_ART Pfarrer_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=855	33940660	33940660
857	bsf_001_1866_006_378_382_e197	dabei bedauert , daß alle Angaben über entschuldigte und unentschuldigte	Absenzen	, Durch- schnittszahlen der Anwesenheiten ; c. w. fehlen .	dabei_PAV bedauert_VVPP ,_$, daß_KOUS alle_PIAT Angaben_NN über_APPR entschuldigte_ADJA und_KON unentschuldigte_ADJA	Absenzen_NN	,_$, Durch-_TRUNC schnittszahlen_NN der_ART Anwesenheiten_NN ;_$. c._NN w._APPR fehlen_VVINF ._$.	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=856	33961967	33961967
858	syn_001_1866_000_71_99_e179	enthalten die verschiedenen Berichte folgende Angaben : 2 Ort Ob	Absenzen	î ordentlich Kapitel . ' s ' Datum . der	enthalten_VVFIN die_ART verschiedenen_ADJA Berichte_NN folgende_ADJA Angaben_NN :_$. 2_CARD Ort_NN Ob_APPR	Absenzen_NN	î_VVFIN ordentlich_ADJD Kapitel_NN ._$. '_$( s_NN '_$( Datum_NN ._$. der_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=857	33990565	33990565
859	syn_001_1866_000_71_99_e179	zum vorigen Jahr ist zwar die Anzahl der unentschuldigt« !	Absenzen	nicht geringer geworden , obgleich diesmal die Absenzen einiger Fachlehrer	zum_APPRART vorigen_ADJA Jahr_NN ist_VAFIN zwar_ADV die_ART Anzahl_NN der_ART unentschuldigt«_ADJA !_$.	Absenzen_NN	nicht_PTKNEG geringer_ADJD geworden_VAPP ,_$, obgleich_KOUS diesmal_ADV die_ART Absenzen_NN einiger_PIAT Fachlehrer_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=858	33990955	33990955
860	syn_001_1866_000_71_99_e179	unentschuldigt« ! Absenzen nicht geringer geworden , obgleich diesmal die	Absenzen	einiger Fachlehrer an der Sekundärschule Zürich nicht mehr mitgezählt sind	unentschuldigt«_ADJA !_$. Absenzen_NN nicht_PTKNEG geringer_ADJD geworden_VAPP ,_$, obgleich_KOUS diesmal_ADV die_ART	Absenzen_NN	einiger_PIAT Fachlehrer_NN an_APPR der_ART Sekundärschule_NN Zürich_NE nicht_PTKNEG mehr_ADV mitgezählt_VVPP sind_VAFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=859	33990963	33990963
861	syn_001_1866_000_71_99_e179	Verzeichnis des Kapitels Zürich ist bei der Angabc der 20	Absenzen	bei der Versammlung in Weiningen beigefügt , daß das Wetter	Verzeichnis_NN des_ART Kapitels_NN Zürich_NE ist_VAFIN bei_APPR der_ART Angabc_NE der_ART 20_CARD	Absenzen_NN	bei_APPR der_ART Versammlung_NN in_APPR Weiningen_NN beigefügt_VVPP ,_$, daß_KOUS das_ART Wetter_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=860	33991025	33991025
862	syn_001_1866_000_71_99_e179	ich wieder hervor , daß bei jener Gesammt- zahl unentschuidigter	Absenzen	einzelne Kapitularen mit 2 , ja sogar 3 betheiligt sind	ich_PPER wieder_ADV hervor_PTKVZ ,_$, daß_KOUS bei_APPR jener_PDAT Gesammt-_TRUNC zahl_VVIMP unentschuidigter_ADJA	Absenzen_NN	einzelne_ADJA Kapitularen_NN mit_APPR 2_CARD ,_$, ja_ADV sogar_ADV 3_CARD betheiligt_VVPP sind_VAFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=861	33991053	33991053
863	ass_001_1842_008_70_77_e602	seien over nicht - , auf die richtige Führung des	Absenzverzeichnisses	und die Uebereinstimmung desselben mit dem durch den Schuilehrer ,	seien_VAFIN over_ADJD nicht_PTKNEG -_$( ,_$, auf_APPR die_ART richtige_ADJA Führung_NN des_ART	Absenzverzeichnisses_NN	und_KON die_ART Uebereinstimmung_NN desselben_PDAT mit_APPR dem_ART durch_APPR den_ART Schuilehrer_NN ,_$,	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=862	34020414	34020414
864	ass_001_1842_008_70_77_e602	Schule ; »à auf den Bezug und die Verrechnung der	Absenzbußen	des vorangegangenen Zahres durch Einsicht in die Originale der Schulrechnung	Schule_NN ;_$. »à_NN auf_APPR den_ART Bezug_NN und_KON die_ART Verrechnung_NN der_ART	Absenzbußen_NN	des_ART vorangegangenen_ADJA Zahres_NN durch_APPR Einsicht_NN in_APPR die_ART Originale_NN der_ART Schulrechnung_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=863	34020609	34020609
865	ass_001_1842_008_70_77_e602	daher die Schnlvorsteherschast die vom Schullehrcr ausgefertigte Schultabelle mit dem	Absenzen-	verzeichnisse zu vergleichen , und der Unterschrift des Lehrers die-	daher_PAV die_ART Schnlvorsteherschast_NN die_ART vom_APPRART Schullehrcr_NN ausgefertigte_ADJA Schultabelle_NN mit_APPR dem_ART	Absenzen-_TRUNC	verzeichnisse_NN zu_PTKZU vergleichen_VVINF ,_$, und_KON der_ART Unterschrift_NN des_ART Lehrers_NN die-_TRUNC	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=864	34020996	34020996
866	ass_001_1842_008_70_77_e602	im Laufe des Maimonats die -Zlusweisungen über den Bezug der	Absenzbußeu	sammt den Absenzenverzeich- nissen ihm zugestellt werden . Die Abseuzverzeichnisse	im_APPRART Laufe_NN des_ART Maimonats_NN die_ART -Zlusweisungen_NN über_APPR den_ART Bezug_NN der_ART	Absenzbußeu_NN	sammt_VVFIN den_ART Absenzenverzeich-_TRUNC nissen_VVFIN ihm_PPER zugestellt_VVPP werden_VAINF ._$. Die_ART Abseuzverzeichnisse_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=865	34021063	34021063
867	ass_001_1842_008_70_77_e602	Maimonats die -Zlusweisungen über den Bezug der Absenzbußeu sammt den	Absenzenverzeich-	nissen ihm zugestellt werden . Die Abseuzverzeichnisse werden , wenn	Maimonats_NN die_ART -Zlusweisungen_NN über_APPR den_ART Bezug_NN der_ART Absenzbußeu_NN sammt_VVFIN den_ART	Absenzenverzeich-_TRUNC	nissen_VVFIN ihm_PPER zugestellt_VVPP werden_VAINF ._$. Die_ART Abseuzverzeichnisse_NN werden_VAINF ,_$, wenn_KOUS	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=866	34021066	34021066
868	ass_001_1842_008_70_77_e602	» jeder Schule ; >- den Gesammtbetrag der noch restirenden	Absenzbußcn	jeder Schule ;  ! , das Namenverzeichnis ? derjenigen	»_$( jeder_PIAT Schule_NN ;_$. >-_NN den_ART Gesammtbetrag_NN der_ART noch_ADV restirenden_ADJA	Absenzbußcn_NN	jeder_PIAT Schule_NN ;_$. _$( !_$. ,_$, das_ART Namenverzeichnis_NN ?_$. derjenigen_PDAT	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=867	34021211	34021211
869	ass_001_1842_008_70_77_e602	! , das Namenverzeichnis ? derjenigen Aeltern , welche die	Absenz-	bus ? eu wegen Armuth nicht bezahlen können , mit	!_$. ,_$, das_ART Namenverzeichnis_NN ?_$. derjenigen_PDAT Aeltern_NN ,_$, welche_PRELS die_ART	Absenz-_TRUNC	bus_ADJD ?_$. eu_ADJD wegen_APPR Armuth_NE nicht_PTKNEG bezahlen_VVINF können_VMINF ,_$, mit_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=868	34021226	34021226
870	ass_001_1842_008_70_77_e602	einzelnen Spe- zialkonfercnzen heraus zu heben , Ein Auszug der	Absenzenver-	zeichnissc der Haupt- und Spezialkonserenzen wird dem Berichte als Beilage	einzelnen_ADJA Spe-_TRUNC zialkonfercnzen_NN heraus_PTKVZ zu_PTKZU heben_VVINF ,_$, Ein_ART Auszug_NN der_ART	Absenzenver-_TRUNC	zeichnissc_NE der_ART Haupt-_TRUNC und_KON Spezialkonserenzen_NN wird_VAFIN dem_ART Berichte_NN als_KOKOM Beilage_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=869	34022018	34022018
871	ass_001_1842_008_70_77_e602	des Erziehungsrathes , § , Zl ) , Jede unentschuldigte	Absenz	von einer der Hauptkon- serenzen wird mit 311 kr ,	des_ART Erziehungsrathes_NN ,_$, §_NN ,_$, Zl_NE )_$( ,_$, Jede_PIAT unentschuldigte_ADJA	Absenz_NN	von_APPR einer_PIS der_ART Hauptkon-_TRUNC serenzen_NN wird_VAFIN mit_APPR 311_CARD kr_NN ,_$,	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=870	34022138	34022138
872	slz_001_1861_006_143_176_e7	aufmerksam macht : 1. eine zu große Zahl nicht entschuldigter	Absenzen	; 2. mangelhafter Unterricht im Zeichnen und Singen ; 3.	aufmerksam_ADJD macht_VVFIN :_$. 1._ADV eine_ART zu_APPR große_ADJA Zahl_NN nicht_PTKNEG entschuldigter_ADJA	Absenzen_NN	;_$. 2._ADJA mangelhafter_ADJA Unterricht_NN im_APPRART Zeichnen_NN und_KON Singen_NE ;_$. 3._ADJA	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=871	34031062	34031062
873	bso_001_1862_005_57_60_e17	Schwyz besitzt die beste Schulorganisation , aber die Zahl der	Absenzen	ist erschreckend groß . Die durchschnittliche Besoldung der Elementarlehrer beträgt	Schwyz_NE besitzt_VVFIN die_ART beste_ADJA Schulorganisation_NN ,_$, aber_KON die_ART Zahl_NN der_ART	Absenzen_NN	ist_VAFIN erschreckend_ADJD groß_ADJD ._$. Die_ART durchschnittliche_ADJA Besoldung_NN der_ART Elementarlehrer_NN beträgt_VVFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=872	34045529	34045529
874	syn_001_1849_000_16_37_e106	Uebersicht Aufschluß . Von Affol- tern und Meilen liegen keine	Absenzverzeichnisse	vor . Bezirke . Zahl der Lchrev . entschuldigt .	Uebersicht_NN Aufschluß_NN ._$. Von_APPR Affol-_TRUNC tern_TRUNC und_KON Meilen_NN liegen_VVFIN keine_PIAT	Absenzverzeichnisse_NN	vor_PTKVZ ._$. Bezirke_NN ._$. Zahl_NN der_ART Lchrev_NE ._$. entschuldigt_VVPP ._$.	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=873	34185967	34185967
875	syn_001_1849_000_16_37_e106	Total : 286 283 569 Im Berichtjahr wurden fast 200	Absenzen	mehr gemacht als im Jahr 1847. Diese bedeutende Zahl steht	Total_ADJD :_$. 286_CARD 283_CARD 569_CARD Im_APPRART Berichtjahr_NN wurden_VAFIN fast_ADV 200_CARD	Absenzen_NN	mehr_ADV gemacht_VVPP als_KOKOM im_APPRART Jahr_NN 1847._ADJA Diese_PDAT bedeutende_ADJA Zahl_NN steht_VVFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=874	34186048	34186048
876	syn_001_1849_000_16_37_e106	dürften erinnert werden , daß sie nicht blos oft undeutliche	Absenzenverzeichnisse	dem Be¬ richte beilegen , sondern daß sie in denselben	dürften_VMFIN erinnert_VVPP werden_VAINF ,_$, daß_KOUS sie_PPER nicht_PTKNEG blos_VVFIN oft_ADV undeutliche_ADJA	Absenzenverzeichnisse_NN	dem_ART Be¬_NN richte_VVFIN beilegen_VVFIN ,_$, sondern_KON daß_KOUS sie_PPER in_APPR denselben_PDAT	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=875	34186329	34186329
877	syn_001_1849_000_16_37_e106	. Von allen Kapiteln wurde begutachtet der Kommissivnsent- wurf einer	Absenzenordnung	. 5. Außerordentliche Geschäfte . Der Entwurf des Seminargesetzcs ,	._$. Von_APPR allen_PIAT Kapiteln_NN wurde_VAFIN begutachtet_VVPP der_ART Kommissivnsent-_TRUNC wurf_NN einer_ART	Absenzenordnung_NN	._$. 5._ADJA Außerordentliche_ADJA Geschäfte_NN ._$. Der_ART Entwurf_NN des_ART Seminargesetzcs_NE ,_$,	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=876	34190266	34190266
878	syn_001_1849_000_16_37_e106	für Aufhebung der harten Verordnung der Bezirksschul¬ pflege über das	Absenzenwesen	und die schriftlichen Arbeiten der Schüler . In Winterthur erstattete	für_APPR Aufhebung_NN der_ART harten_ADJA Verordnung_NN der_ART Bezirksschul¬_NN pflege_VVFIN über_APPR das_ART	Absenzenwesen_NN	und_KON die_ART schriftlichen_ADJA Arbeiten_NN der_ART Schüler_NN ._$. In_APPR Winterthur_NE erstattete_ADJA	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=877	34190380	34190380
879	skb_004_1867_000_631_643_e672	, aber es ge¬ schieht nicht selten , daß das	Versäumniß	der Natur der sache nach nicht mehr nachgeholt werden kann	,_$, aber_KON es_PPER ge¬_VVFIN schieht_VVFIN nicht_PTKNEG selten_ADJD ,_$, daß_KOUS das_ART	Versäumniß_NN	der_ART Natur_NN der_ART sache_NN nach_APPO nicht_PTKNEG mehr_ADV nachgeholt_VVPP werden_VAINF kann_VMFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=878	34404958	34404958
880	bso_002_1870_003_203_206_e53	Synodal-Versammlungen versäumt haben , mit genauer Angabe der Zahl der	Absenzen	einzusenden . Die Vorsteherschaft der Schulsynode wird die Betreffenden der	Synodal-Versammlungen_NN versäumt_VVPP haben_VAFIN ,_$, mit_APPR genauer_ADJA Angabe_NN der_ART Zahl_NN der_ART	Absenzen_NN	einzusenden_VVIZU ._$. Die_ART Vorsteherschaft_NN der_ART Schulsynode_NN wird_VAFIN die_ART Betreffenden_NN der_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=879	34564688	34564688
881	slz_002_1863_008_172_175_e45	Lehrerschaft würde einen Vorschlag , der irgendwie geeignet wäre den	Absenzen	zu steuern , mit Dank und Freude entgegennehmen und unterstützen	Lehrerschaft_NN würde_VAFIN einen_ART Vorschlag_NN ,_$, der_PRELS irgendwie_ADV geeignet_ADJD wäre_VAFIN den_ART	Absenzen_NN	zu_PTKZU steuern_VVINF ,_$, mit_APPR Dank_NN und_KON Freude_NN entgegennehmen_VVINF und_KON unterstützen_VVFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=880	34584390	34584390
882	slz_002_1863_008_172_175_e45	die mehrcrwähnte Bestimmung aufgehoben werde . Die Bestrafung der unentschuldigten	Absenzen	möchte sie dann aber doch nicht dem Ge- mein berath	die_ART mehrcrwähnte_ADJA Bestimmung_NN aufgehoben_VVPP werde_VAFIN ._$. Die_ART Bestrafung_NN der_ART unentschuldigten_ADJA	Absenzen_NN	möchte_VMFIN sie_PPER dann_ADV aber_ADV doch_ADV nicht_PTKNEG dem_ART Ge-_TRUNC mein_PPOSAT berath_NE	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=881	34584644	34584644
883	slz_002_1864_009_181_184_e48	Okt. ) „ Indem die Lehrerzeitung von „ nicht notirten	Absenzen	spricht und diese Bezeichnung „ mit Fet ts christ hervorhebt	Okt._NN )_$( „_$( Indem_KON die_ART Lehrerzeitung_NN von_APPR „_$( nicht_PTKNEG notirten_ADJA	Absenzen_NN	spricht_VVFIN und_KON diese_PDAT Bezeichnung_NN „_$( mit_APPR Fet_ADJA ts_ADJA christ_NN hervorhebt_VVFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=882	34623339	34623339
884	syn_001_1855_000_44_77_e94	Besuch der Kapitelsversammlungen . Hierüber gibt nachstehende Tabelle Ausschluß :	Absenzen	. Bezirk . j Entschuldigte . ' Unentschuldigt ? .	Besuch_NN der_ART Kapitelsversammlungen_NN ._$. Hierüber_PAV gibt_VVFIN nachstehende_ADJA Tabelle_NN Ausschluß_NN :_$.	Absenzen_NN	._$. Bezirk_NN ._$. j_NE Entschuldigte_NN ._$. '_$( Unentschuldigt_ADJD ?_$. ._$.	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=883	34624957	34624957
885	26010656	der Unterklasse geweckt und gesteigert werden müsse , da die	Versäumniß	einer tiefen festen Grund lage beim Unterricht während der ganzen	der_ART Unterklasse_NN geweckt_VVPP und_KON gesteigert_VVPP werden_VAINF müsse_VMFIN ,_$, da_KOUS die_ART	Versäumniß_NN	einer_ART tiefen_ADJA festen_ADJA Grund_NN lage_NN beim_APPRART Unterricht_NN während_APPR der_ART ganzen_ADJA	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=884	35058910	35058910
886	25131527	, und je mehr er urtheilen muß , daß die	Versäumniß	dieser Kenntniß bey den wenigsten unverschuldet ist , desto dringender	,_$, und_KON je_ADV mehr_ADV er_PPER urtheilen_VVINF muß_VMFIN ,_$, daß_KOUS die_ART	Versäumniß_NN	dieser_PDAT Kenntniß_NN bey_NE den_ART wenigsten_ADV unverschuldet_ADJD ist_VAFIN ,_$, desto_KON dringender_ADJD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=885	35713883	35713883
887	25131527	, als die Schule ; in der Regel bleibt doch	Versäumniß	und Verwahrlosung in der Jugend unersetzlich für Kopf und Charakter	,_$, als_KOKOM die_ART Schule_NN ;_$. in_APPR der_ART Regel_NN bleibt_VVFIN doch_ADV	Versäumniß_NN	und_KON Verwahrlosung_NN in_APPR der_ART Jugend_NN unersetzlich_ADJD für_APPR Kopf_NN und_KON Charakter_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=886	35766687	35766687
888	25131527	- Zweckmäßigere Vertheilung des Schulgeldes . 241 4 . manche	Versäumniß	der Pflicht , wo der Lohn aus bleibt oder zu	-_$( Zweckmäßigere_ADJA Vertheilung_NN des_ART Schulgeldes_NN ._$. 241_CARD 4_CARD ._$. manche_PIAT	Versäumniß_NN	der_ART Pflicht_NN ,_$, wo_PWAV der_ART Lohn_NN aus_APZR bleibt_VVFIN oder_KON zu_PTKA	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=887	35775933	35775933
