Number of hit	Text ID	Context before	Query item	Context after	Tagged context before	Tagged query item	Tagged context after	URL	Matchbegin corpus position	Matchend corpus position
2212	9317405	von 80 Realen monatlich angewiesen , wie solches in der	Besoldungstabelle	bemerkt ist . Zwey und vierzigster Artikel . Der Hauptmann	von_APPR 80_CARD Realen_NN monatlich_ADJD angewiesen_ADJD ,_$, wie_KOUS solches_PIS in_APPR der_ART	Besoldungstabelle_NN	bemerkt_VVPP ist_VAFIN ._$. Zwey_NE und_KON vierzigster_ADJA Artikel_NN ._$. Der_ART Hauptmann_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2211	62069857	62069857
2213	9317405	Zeit genaue Berichte / und nach den verschieden« Bezirken geordnete	tabellarische	Uebersichten / was in jeder einzelnen Gemeinde an Mannschaft geleift	Zeit_NN genaue_ADJA Berichte_NN /_$( und_KON nach_APPR den_ART verschieden«_ADJA Bezirken_NN geordnete_ADJA	tabellarische_ADJA	Uebersichten_NN /_$( was_PWS in_APPR jeder_PIAT einzelnen_ADJA Gemeinde_NN an_APPR Mannschaft_NN geleift_ADJD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2212	62151932	62151932
2214	9317405	Bezirken des Kantons einsammeln , und aus den selben eine	Generaltabelle	verfertigen . Wo es die Verhältnisse möglich machen , da	Bezirken_NN des_ART Kantons_NN einsammeln_VVINF ,_$, und_KON aus_APPR den_ART selben_PDS eine_ART	Generaltabelle_NN	verfertigen_VVINF ._$. Wo_PWAV es_PPER die_ART Verhältnisse_NN möglich_ADJD machen_VVINF ,_$, da_KOUS	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2213	62253747	62253747
2215	13974076	und Kan tonsrath Schmid , mit der Erforschung der äußern	statistischen	Verhältnisse der zürcherischen Fabriken . Diese entwarf hierauf ein Formular	und_KON Kan_NE tonsrath_NE Schmid_NE ,_$, mit_APPR der_ART Erforschung_NN der_ART äußern_VVFIN	statistischen_ADJA	Verhältnisse_NN der_ART zürcherischen_ADJA Fabriken_NN ._$. Diese_PDS entwarf_VVFIN hierauf_PAV ein_ART Formular_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2214	62288808	62288808
2216	13974076	zürcherischen Fabriken . Diese entwarf hierauf ein Formular zu einer	tabellarischen	Uebersicht der Verhältnisse der einzelnen Fabriken mit Bezug auf den	zürcherischen_ADJA Fabriken_NN ._$. Diese_PDS entwarf_VVFIN hierauf_PAV ein_ART Formular_NN zu_APPR einer_ART	tabellarischen_ADJA	Uebersicht_NN der_ART Verhältnisse_NN der_ART einzelnen_ADJA Fabriken_NN mit_APPR Bezug_NN auf_APPR den_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2215	62288821	62288821
2217	13974076	, allfällige Bemerkungen beizufügen . Wir geben nun nachstehend eine	tabellarische	Uebersicht : 1 . der Fabriken , welche Kinder beschäftigen	,_$, allfällige_ADJA Bemerkungen_NN beizufügen_VVIZU ._$. Wir_PPER geben_VVFIN nun_ADV nachstehend_ADJD eine_ART	tabellarische_ADJA	Uebersicht_NN :_$. 1_CARD ._$. der_ART Fabriken_NN ,_$, welche_PRELS Kinder_NN beschäftigen_VVINF	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2216	62289090	62289090
2218	13974076	nicht durchweg firirt . für Prämien . Zur Vervollständigung der	tabellarischen	Uebersicht lassen wir nachstehend weitere AuSzüge aus den einzelnen Fabrik	nicht_PTKNEG durchweg_ADV firirt_NN ._$. für_APPR Prämien_NN ._$. Zur_APPRART Vervollständigung_NN der_ART	tabellarischen_ADJA	Uebersicht_NN lassen_VVFIN wir_PPER nachstehend_ADJD weitere_ADJA AuSzüge_NN aus_APPR den_ART einzelnen_ADJA Fabrik_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2217	62295822	62295822
2219	13974076	. Die Anstalt umfaßt 3 Klassen von Mitgliedern . Die	tabellarische	Uebersicht bezieht sich jedoch bloß auf die erste Klasse .	._$. Die_ART Anstalt_NN umfaßt_VVFIN 3_CARD Klassen_NN von_APPR Mitgliedern_NN ._$. Die_ART	tabellarische_ADJA	Uebersicht_NN bezieht_VVFIN sich_PRF jedoch_ADV bloß_ADJD auf_APPR die_ART erste_ADJA Klasse_NN ._$.	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2218	62313250	62313250
2220	13974076	Jmmoralität . Bei alledem fehlt es indeß an umfassendem ,	statistischen	Angaben ; es ist indeß sehr zu bezweifeln , daß	Jmmoralität_NN ._$. Bei_APPR alledem_NE fehlt_VVFIN es_PPER indeß_NN an_APPR umfassendem_ADJA ,_$,	statistischen_ADJA	Angaben_NN ;_$. es_PPER ist_VAFIN indeß_NN sehr_ADV zu_PTKZU bezweifeln_VVINF ,_$, daß_KOUS	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2219	62322599	62322599
2221	13974076	. für jedes vorschriftswidrig beschäftigte Kind geahndet ; Nichtanfertigung der	tabellarischen	Liste das erste Mal mit einer Strafe von 1 —	._$. für_APPR jedes_PIAT vorschriftswidrig_ADJD beschäftigte_ADJA Kind_NN geahndet_VVPP ;_$. Nichtanfertigung_NN der_ART	tabellarischen_ADJA	Liste_NN das_ART erste_ADJA Mal_NN mit_APPR einer_ART Strafe_NN von_APPR 1_CARD —_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2220	62348062	62348062
2222	13974076	Thalern für jedes vorschriftswidrig beschäftigte Kind ; die Nichtanfertigung der	tabellarischen	Liste aber zum ersten Male mit einer Strafe von 1	Thalern_NN für_APPR jedes_PIAT vorschriftswidrig_ADJD beschäftigte_ADJA Kind_NN ;_$. die_ART Nichtanfertigung_NN der_ART	tabellarischen_ADJA	Liste_NN aber_ADV zum_APPRART ersten_ADJA Male_NN mit_APPR einer_ART Strafe_NN von_APPR 1_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2221	62349131	62349131
2223	19821126	, von den politischen zuerst eigentlich - politische , dann	statisti	sche , von den historischen zuerst physisch - historische (	,_$, von_APPR den_ART politischen_ADJA zuerst_ADV eigentlich_ADV -_$( politische_ADJA ,_$, dann_ADV	statisti_ADJD	sche_VVFIN ,_$, von_APPR den_ART historischen_ADJA zuerst_ADV physisch_ADJD -_$( historische_ADJA (_$(	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2222	62401204	62401204
2224	19821126	n . s . w . bezeichnet werden . Die	statistische	Konstruktion wird bewerkstel ligt , indem man mittelst konventioneller Zeichen	n_VVFIN ._$. s_NN ._$. w_NE ._$. bezeichnet_VVPP werden_VAINF ._$. Die_ART	statistische_ADJA	Konstruktion_NN wird_VAFIN bewerkstel_NE ligt_VVFIN ,_$, indem_KOUS man_PIS mittelst_ADJD konventioneller_ADJA Zeichen_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2223	62401808	62401808
2225	19821126	. Von selbst ist klar , daß ältere politische und	statistische	Karten auf dieselbe Weise wie neuere konstruirt werden . Was	._$. Von_APPR selbst_ADV ist_VAFIN klar_ADJD ,_$, daß_KOUS ältere_ADJA politische_ADJA und_KON	statistische_ADJA	Karten_NN auf_APPR dieselbe_PDAT Weise_NN wie_KOKOM neuere_ADJA konstruirt_NN werden_VAINF ._$. Was_PWS	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2224	62402085	62402085
2226	19821126	wie nicht weniger von einer historischen Vor- legekarte nebst kronologischer	Vorlegetabelle	begleitet werden , deren zwei sei es getrennte , sei	wie_KOUS nicht_PTKNEG weniger_ADV von_APPR einer_ART historischen_ADJA Vor-_TRUNC legekarte_NN nebst_APPR kronologischer_ADJA	Vorlegetabelle_NN	begleitet_VVPP werden_VAINF ,_$, deren_PRELAT zwei_CARD sei_VAFIN es_PPER getrennte_ADJA ,_$, sei_VAFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2225	62406058	62406058
2227	24756403	hier eine Übersicht der dies jährigen Anmeldungen und andere derartige	statistische	No tizen und Vergleichungen geben , damit man sehen kann	hier_ADV eine_ART Übersicht_NN der_ART dies_PDS jährigen_ADJA Anmeldungen_NN und_KON andere_PIS derartige_ADJA	statistische_ADJA	No_ADJA tizen_NN und_KON Vergleichungen_NN geben_VVINF ,_$, damit_KOUS man_PIS sehen_VVINF kann_VMFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2226	62507178	62507178
2228	24756403	seit deinem Hingange geworden ist ! Deine Punkt - und	Strichtabellen	wirst du an mancher Schulstubenwand finden ! Aber ist das	seit_APPR deinem_PPOSAT Hingange_NN geworden_VAPP ist_VAFIN !_$. Deine_PPOSAT Punkt_NN -_$( und_KON	Strichtabellen_NN	wirst_VAFIN du_PPER an_APPR mancher_PIAT Schulstubenwand_NN finden_VVINF !_$. Aber_ADV ist_VAFIN das_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2227	62536055	62536055
2229	24756403	. nnte , würde ich empfehlen , die berühmte pestalozzische	Einheitstabelle	in allen Lehrzimmern aufzuhängen ; die Bruchtabelle dagegen aus denselben	._$. nnte_VVFIN ,_$, würde_VAFIN ich_PPER empfehlen_VVINF ,_$, die_ART berühmte_ADJA pestalozzische_ADJA	Einheitstabelle_NN	in_APPR allen_PIAT Lehrzimmern_NN aufzuhängen_VVIZU ;_$. die_ART Bruchtabelle_NN dagegen_PAV aus_APPR denselben_PDS	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2228	62549070	62549070
2230	24756403	die berühmte pestalozzische Einheitstabelle in allen Lehrzimmern aufzuhängen ; die	Bruchtabelle	dagegen aus denselben zu verbannen . Jetzt find die Pulse	die_ART berühmte_ADJA pestalozzische_ADJA Einheitstabelle_NN in_APPR allen_PIAT Lehrzimmern_NN aufzuhängen_VVIZU ;_$. die_ART	Bruchtabelle_NN	dagegen_PAV aus_APPR denselben_PDS zu_PTKZU verbannen_VVINF ._$. Jetzt_ADV find_VVFIN die_ART Pulse_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2229	62549077	62549077
2231	24757025	verbessern und zu verallgemei nern , und wir lesen in	statistischen	Berichteu von der stätig abnehmenden Zahl der jenigen , die	verbessern_VVINF und_KON zu_APPR verallgemei_NE nern_VVFIN ,_$, und_KON wir_PPER lesen_VVFIN in_APPR	statistischen_ADJA	Berichteu_NN von_APPR der_ART stätig_ADJD abnehmenden_ADJA Zahl_NN der_ART jenigen_ADJA ,_$, die_PRELS	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2230	62549983	62549983
2232	24757025	ein strafbares Schweigen . Jules Simon liefert uns ferner folgende	statistische	Angaben : Ein Decret vom 19 . April 1862 setzt	ein_ART strafbares_ADJA Schweigen_NN ._$. Jules_NE Simon_NE liefert_VVFIN uns_PPER ferner_ADJD folgende_ADJA	statistische_ADJA	Angaben_NN :_$. Ein_ART Decret_NN vom_APPRART 19_CARD ._$. April_NN 1862_CARD setzt_VVFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2231	62551270	62551270
2233	24757025	so wird es morgen es sein . “ Es ist	statistisch	nachgewiesen , dass in Paris über hunderttausend Deutsche an sässig	so_ADV wird_VAFIN es_PPER morgen_ADV es_PPER sein_VAINF ._$. “_$( Es_PPER ist_VAFIN	statistisch_ADJD	nachgewiesen_VVPP ,_$, dass_KOUS in_APPR Paris_NE über_APPR hunderttausend_CARD Deutsche_NN an_APPR sässig_ADJD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2232	62553433	62553433
2234	24757025	1 St . Politische Geographie von Deutschland mit Beziehung auf	statistische	und Handels - Verhältnisse . Dr . Brecher . Mathematik	1_CARD St_NE ._$. Politische_ADJA Geographie_NN von_APPR Deutschland_NE mit_APPR Beziehung_NN auf_APPR	statistische_ADJA	und_KON Handels_NN -_$( Verhältnisse_NN ._$. Dr_NE ._$. Brecher_NN ._$. Mathematik_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2233	62573228	62573228
2235	24285220	der Kinder und ihre Leistungen . Das alles ward in	tabellarischer	Aorm bei den vierteljährigen Prüfungen vorgelegt und vertrat die Stelle	der_ART Kinder_NN und_KON ihre_PPOSAT Leistungen_NN ._$. Das_ART alles_PIS ward_VVFIN in_APPR	tabellarischer_ADJA	Aorm_NN bei_APPR den_ART vierteljährigen_ADJA Prüfungen_NN vorgelegt_VVPP und_KON vertrat_VVFIN die_ART Stelle_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2234	62595519	62595519
2236	24285220	sogenannte concentrische 66 Curse eingetheilt und wie noch sonst ;	statistische	und Geschichts- tabellen , Mythologien und biblische Geschichte , literar	sogenannte_ADJA concentrische_ADJA 66_CARD Curse_NN eingetheilt_VVPP und_KON wie_KOUS noch_ADV sonst_ADV ;_$.	statistische_ADJA	und_KON Geschichts-_TRUNC tabellen_ADJA ,_$, Mythologien_NN und_KON biblische_ADJA Geschichte_NN ,_$, literar_ADJA	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2235	62603696	62603696
2237	24285220	Curse eingetheilt und wie noch sonst ; statistische und Geschichts-	tabellen	, Mythologien und biblische Geschichte , literar historische und handeksgeschichtliche	Curse_NN eingetheilt_VVPP und_KON wie_KOUS noch_ADV sonst_ADV ;_$. statistische_ADJA und_KON Geschichts-_TRUNC	tabellen_ADJA	,_$, Mythologien_NN und_KON biblische_ADJA Geschichte_NN ,_$, literar_ADJA historische_ADJA und_KON handeksgeschichtliche_ADJA	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2236	62603699	62603699
2238	8743818	zieht . Wir entnehmen dem ärztlichen Gutachten aus Frankfurt die	statistische	Angabe , daß in dem berühmten Uütol Dien in Paris	zieht_VVFIN ._$. Wir_PPER entnehmen_VVFIN dem_ART ärztlichen_ADJA Gutachten_NN aus_APPR Frankfurt_NE die_ART	statistische_ADJA	Angabe_NN ,_$, daß_KOUS in_APPR dem_ART berühmten_ADJA Uütol_NN Dien_NE in_APPR Paris_NE	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2237	62655867	62655867
2239	24480984	ein Nachtheil . — Glaub - und Vertrauenswürdigkeit des belgischen	statistischen	Materials . — Wissenschaftliche Verarbeitung desselben . — Beschränkung auf	ein_ART Nachtheil_NN ._$. —_ADJA Glaub_NN -_$( und_KON Vertrauenswürdigkeit_NN des_ART belgischen_ADJA	statistischen_ADJA	Materials_NN ._$. —_ADJA Wissenschaftliche_ADJA Verarbeitung_NN desselben_PDS ._$. —_ADJA Beschränkung_NN auf_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2238	62680272	62680272
2240	24480984	. — Wissenschaftliche Verarbeitung desselben . — Beschränkung auf die	Bevölkerungsstatistik	. — Deren Werth und Bedeutung . — Zweck ,	._$. —_ADJA Wissenschaftliche_ADJA Verarbeitung_NN desselben_PDS ._$. —_ADJA Beschränkung_NN auf_APPR die_ART	Bevölkerungsstatistik_NN	._$. —_NN Deren_PDAT Werth_NN und_KON Bedeutung_NN ._$. —_ADJA Zweck_NN ,_$,	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2239	62680284	62680284
2241	24480984	Bedeutung der Bevölkerungswissenschaft für Staats und Volkswirtschaft . — Aeltere	bevölkerungsstatistische	F . rhebungen . — Anfänge der Bevölkerungswissenschaft . —	Bedeutung_NN der_ART Bevölkerungswissenschaft_NN für_APPR Staats_NN und_KON Volkswirtschaft_NN ._$. —_ADJA Aeltere_ADJA	bevölkerungsstatistische_ADJA	F_NN ._$. rhebungen_NN ._$. —_ADJA Anfänge_NN der_ART Bevölkerungswissenschaft_NN ._$. —_ADJA	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2240	62680340	62680340
2242	24480984	: Das Alter . Wichtigkeit des Gegenstandes und Mangelhaftigkeit des	statisti	schen Materials . — Unzulässigkeit der gewöhnlichen Altersvertheilung in productive	:_$. Das_ART Alter_NN ._$. Wichtigkeit_NN des_ART Gegenstandes_NN und_KON Mangelhaftigkeit_NN des_ART	statisti_ADJA	schen_ADJA Materials_NN ._$. —_ADJA Unzulässigkeit_NN der_ART gewöhnlichen_ADJA Altersvertheilung_NN in_APPR productive_ADJA	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2241	62681181	62681181
2243	24480984	Nachtheil . — Glaub - und Ver trauenswürdigkeit des belgischen	statistischen	Materials . — Wissenschaftliche Verarbeitung desselben . — Beschränkung auf	Nachtheil_NN ._$. —_ADJA Glaub_NN -_$( und_KON Ver_ADJA trauenswürdigkeit_NN des_ART belgischen_ADJA	statistischen_ADJA	Materials_NN ._$. —_ADJA Wissenschaftliche_ADJA Verarbeitung_NN desselben_PDS ._$. —_ADJA Beschränkung_NN auf_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2242	62682990	62682990
2244	24480984	. — Wissenschaftliche Verarbeitung desselben . — Beschränkung auf die	Bevölkerungsstatistik	. — Deren Werth und Bedeutung . — Zweck ,	._$. —_ADJA Wissenschaftliche_ADJA Verarbeitung_NN desselben_PDS ._$. —_ADJA Beschränkung_NN auf_APPR die_ART	Bevölkerungsstatistik_NN	._$. —_NN Deren_PDAT Werth_NN und_KON Bedeutung_NN ._$. —_ADJA Zweck_NN ,_$,	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2243	62683002	62683002
2245	24480984	“ einen neuen Beweis liefern für die treffliche Organisation der	statistischen	Anstalten Belgiens ; dass sie eine vollgültige Bekräftigung der diesen	“_$( einen_ART neuen_ADJA Beweis_NN liefern_VVFIN für_APPR die_ART treffliche_ADJA Organisation_NN der_ART	statistischen_ADJA	Anstalten_NN Belgiens_NE ;_$. dass_KOUS sie_PPER eine_ART vollgültige_ADJA Bekräftigung_NN der_ART diesen_PDAT	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2244	62683256	62683256
2246	24480984	. Mit einer Einleitung von X Heuschling , Chef der	statistischen	Division und Sccretär der statistischen Centralcommission " ( Dessau ,	._$. Mit_APPR einer_ART Einleitung_NN von_APPR X_NN Heuschling_NN ,_$, Chef_NN der_ART	statistischen_ADJA	Division_NN und_KON Sccretär_NN der_ART statistischen_ADJA Centralcommission_NN "_$( (_$( Dessau_NE ,_$,	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2245	62683332	62683332
2247	24480984	X Heuschling , Chef der statistischen Division und Sccretär der	statistischen	Centralcommission " ( Dessau , 1853 . 4 . )	X_NN Heuschling_NN ,_$, Chef_NN der_ART statistischen_ADJA Division_NN und_KON Sccretär_NN der_ART	statistischen_ADJA	Centralcommission_NN "_$( (_$( Dessau_NE ,_$, 1853_CARD ._$. 4_CARD ._$. )_$(	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2246	62683337	62683337
2248	24480984	“ einfliessen . Ehen die Yortrefflichkeit und Werthlulle des vorliegenden	statistischen	Materials habe — äussern Sie — es Sie um so	“_$( einfliessen_VVINF ._$. Ehen_NN die_ART Yortrefflichkeit_NN und_KON Werthlulle_NN des_ART vorliegenden_ADJA	statistischen_ADJA	Materials_NN habe_VAFIN —_ADJD äussern_VVFIN Sie_PPER —_ADJD es_PPER Sie_PPER um_APPR so_ADV	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2247	62683413	62683413
2249	24480984	Manchen , vor Allem aber von den Herausgebern der „	Generalstatistik	“ , getheilt werden . Die wissenschaft liche Verarbeitung des	Manchen_NN ,_$, vor_APPR Allem_ADJA aber_KON von_APPR den_ART Herausgebern_NN der_ART „_$(	Generalstatistik_NN	“_$( ,_$, getheilt_VVPP werden_VAINF ._$. Die_ART wissenschaft_ADJA liche_ADJA Verarbeitung_NN des_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2248	62683464	62683464
2250	24480984	ziemlich nahe streifende „ Bedauern “ , zu Avelchem die	statisti	schen Veröffentlichungen Belgiens Sie veranlassen , ist auch anderweitig schon	ziemlich_ADV nahe_APPR streifende_ADJA „_$( Bedauern_NN “_$( ,_$, zu_APPR Avelchem_NE die_ART	statisti_ADJA	schen_ADJA Veröffentlichungen_NN Belgiens_NE Sie_PPER veranlassen_VVINF ,_$, ist_VAFIN auch_ADV anderweitig_ADJD schon_ADV	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2249	62683619	62683619
2251	24480984	wie den Anfoderungen der Wissenschaft entsprechende Anordnung und Veröffentlichung des	statistischen	Materials beschränken , es aber nicht gleichzeitig verarbeiten , d	wie_KOKOM den_ART Anfoderungen_NN der_ART Wissenschaft_NN entsprechende_ADJA Anordnung_NN und_KON Veröffentlichung_NN des_ART	statistischen_ADJA	Materials_NN beschränken_VVINF ,_$, es_PPER aber_ADV nicht_PTKNEG gleichzeitig_ADJD verarbeiten_VVINF ,_$, d_VVFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2250	62683739	62683739
2252	24480984	Hauptzweck : sie würde nämlich von vornherein die GlaubAvürdigkeit des	statistischen	Materials schwächen und dadurch dessen Benutzbarkeit verringern . UnAvillkürlich würde	Hauptzweck_NN :_$. sie_PPER würde_VAFIN nämlich_ADV von_APPR vornherein_ADV die_ART GlaubAvürdigkeit_NN des_ART	statistischen_ADJA	Materials_NN schwächen_VVINF und_KON dadurch_PAV dessen_PDAT Benutzbarkeit_NN verringern_VVINF ._$. UnAvillkürlich_ADJD würde_VAFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2251	62683781	62683781
2253	24480984	: Sind wirklich diese Schlussfolgerungen aus den Er gebnissen der	statistischen	Erhebung geAvonnen , oder ist das Zahlenmateriale 1 ) In	:_$. Sind_VAFIN wirklich_ADJD diese_PDAT Schlussfolgerungen_NN aus_APPR den_ART Er_PPER gebnissen_VVFIN der_ART	statistischen_ADJA	Erhebung_NN geAvonnen_VVFIN ,_$, oder_KON ist_VAFIN das_ART Zahlenmateriale_NN 1_CARD )_$( In_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2252	62683808	62683808
2254	24480984	Er würde zur ungleichen Berück sichtigung und Miltheilung der verschiedenen	statistischen	Ergebnisse verleilel , und wider Wissen und Willen wird er	Er_PPER würde_VAFIN zur_APPRART ungleichen_ADJA Berück_NN sichtigung_NN und_KON Miltheilung_NN der_ART verschiedenen_ADJA	statistischen_ADJA	Ergebnisse_NN verleilel_VVFIN ,_$, und_KON wider_APPR Wissen_NN und_KON Willen_NN wird_VAFIN er_PPER	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hed89oy9x4g&batch=2253	62683982	62683982
