Number of hit	Text ID	Context before	Query item	Context after	Tagged context before	Tagged query item	Tagged context after	URL	Matchbegin corpus position	Matchend corpus position
395	8612670	, so rührt dieses daher , daß bei der letzteren	Zählung	eine Zivilgemcinde ( Hinter - Teufen ) mit 209 Seelen	,_$, so_ADV rührt_VVFIN dieses_PDS daher_PAV ,_$, daß_KOUS bei_APPR der_ART letzteren_ADJA	Zählung_NN	eine_ART Zivilgemcinde_NN (_$( Hinter_ADJD -_$( Teufen_NN )_$( mit_APPR 209_CARD Seelen_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=394	63893481	63893481
396	8612670	der RegierungSrath ermächtigt , Einleitungen zur Vornahme einer kantonalen Volks	zählung	zu treffen . 175 Montags den 16 . April traten	der_ART RegierungSrath_NE ermächtigt_VVPP ,_$, Einleitungen_NN zur_APPRART Vornahme_NN einer_ART kantonalen_ADJA Volks_NN	zählung_NN	zu_PTKZU treffen_VVINF ._$. 175_CARD Montags_NN den_ART 16_CARD ._$. April_NN traten_VVFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=395	63970182	63970182
397	8612670	Jahr 1836 gelte , daß aber nach jeder eid genössischen	Zählung	auf Grundlage derselben die Stellvertretung durch ein Gesetz auszumitteln sei	Jahr_NN 1836_CARD gelte_VVFIN ,_$, daß_KOUS aber_ADV nach_APPR jeder_PIAT eid_ADJA genössischen_ADJA	Zählung_NN	auf_APPR Grundlage_NN derselben_PDAT die_ART Stellvertretung_NN durch_APPR ein_ART Gesetz_NN auszumitteln_VVIZU sei_VAFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=396	63980930	63980930
398	8612670	Abstimmung über Sennhauser , die nach Eröffnung der Urne und	Zählung	der Kugeln folgendes Resultat ergab : 130 schwarze Kugeln zum	Abstimmung_NN über_APPR Sennhauser_NN ,_$, die_PRELS nach_APPR Eröffnung_NN der_ART Urne_NN und_KON	Zählung_NN	der_ART Kugeln_NN folgendes_ADJA Resultat_NN ergab_VVFIN :_$. 130_CARD schwarze_ADJA Kugeln_NN zum_APPRART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=397	64014442	64014442
399	8612670	Einwohner , im I . 1850 zur Zeit der Volks	zählung	17040 , unter denen sich aber damals eine ziemliche Zahl	Einwohner_NN ,_$, im_APPRART I_NN ._$. 1850_CARD zur_APPRART Zeit_NN der_ART Volks_NN	zählung_NN	17040_CARD ,_$, unter_APPR denen_PRELS sich_PRF aber_ADV damals_ADV eine_ART ziemliche_ADJA Zahl_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=398	64135023	64135023
400	20231634	ein Großrath gewählt ; die Zahl der Bürger wird durch	Zählung	alle zwölf Jahre bestimmt . Der große Rath wird alle	ein_ART Großrath_NE gewählt_VVPP ;_$. die_ART Zahl_NN der_ART Bürger_NN wird_VAFIN durch_APPR	Zählung_NN	alle_PIAT zwölf_CARD Jahre_NN bestimmt_VVPP ._$. Der_ART große_ADJA Rath_NE wird_VAFIN alle_PIAT	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=399	65471435	65471435
401	7789301	Unruhen eine geuauere Einrichtung der Taufbücher . Die erste Volks	zählung	des Cantons nach einer regelmäßigen Eincheilung ist vom I .	Unruhen_NN eine_ART geuauere_ADJA Einrichtung_NN der_ART Taufbücher_NN ._$. Die_ART erste_ADJA Volks_NN	zählung_NN	des_ART Cantons_NN nach_APPR einer_ART regelmäßigen_ADJA Eincheilung_NN ist_VAFIN vom_APPRART I_NN ._$.	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=400	65700894	65700894
402	21175320	an , den Druck zu verschieben bis die Ergebnisse dieser	Zählung	in allen Staaten festgestellt und bekannt gemacht sein würden .	an_PTKVZ ,_$, den_ART Druck_NN zu_PTKZU verschieben_VVINF bis_KON die_ART Ergebnisse_NN dieser_PDAT	Zählung_NN	in_APPR allen_PIAT Staaten_NN festgestellt_VVPP und_KON bekannt_ADJD gemacht_VVPP sein_VAINF würden_VAFIN ._$.	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=401	66601140	66601140
403	21175320	und Leute . 5 Irland . Im Letzten ergab die	Zählung	von 1861 : 4 * 505,275 Katholiken , 093,357 Anglikaner	und_KON Leute_NN ._$. 5_CARD Irland_NE ._$. Im_APPRART Letzten_NN ergab_VVFIN die_ART	Zählung_NN	von_APPR 1861_CARD :_$. 4_CARD *_XY 505,275_CARD Katholiken_NN ,_$, 093,357_CARD Anglikaner_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=402	66606297	66606297
404	21175320	3360 Quäker , 393 Juden . ( Gegen die vorige	Zählung	hatten sich die Katholiken um 43 , die Protestanten nur	3360_CARD Quäker_NN ,_$, 393_CARD Juden_NN ._$. (_$( Gegen_APPR die_ART vorige_ADJA	Zählung_NN	hatten_VAFIN sich_PRF die_ART Katholiken_NN um_APPR 43_CARD ,_$, die_ART Protestanten_NN nur_ADV	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=403	66606331	66606331
405	21175320	282 151,346 Lagos . Zusammen 120,511 5,950 916,061 Bei der	Zählung	von 1856 befanden sich im ganzen Caplande 267,096 Einwohner ,	282_CARD 151,346_CARD Lagos_NN ._$. Zusammen_ADV 120,511_CARD 5,950_CARD 916,061_CARD Bei_APPR der_ART	Zählung_NN	von_APPR 1856_CARD befanden_VVFIN sich_PRF im_APPRART ganzen_ADJA Caplande_NN 267,096_CARD Einwohner_NN ,_$,	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=404	66629523	66629523
406	21175320	Unter gänge entgegen . In Victoria waren sie bei der	Zählung	von 1858 auf GROSSBRITANIEN . — Auswärtige Besitzungen . 47	Unter_APPR gänge_NN entgegen_PTKVZ ._$. In_APPR Victoria_NE waren_VAFIN sie_PPER bei_APPR der_ART	Zählung_NN	von_APPR 1858_CARD auf_APPR GROSSBRITANIEN_NN ._$. —_ADJA Auswärtige_ADJA Besitzungen_NN ._$. 47_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=405	66630181	66630181
407	21175320	zu einem vollständigen Einheits staat ausgebildete Reich umfasste bei der	Zählung	von I8 ( il auf 9853 geogr . Quadrat -	zu_APPR einem_ART vollständigen_ADJA Einheits_NN staat_ADJD ausgebildete_ADJA Reich_NN umfasste_VVFIN bei_APPR der_ART	Zählung_NN	von_APPR I8_NN (_$( il_VVFIN auf_APPR 9853_CARD geogr_NN ._$. Quadrat_NN -_$(	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=406	66633332	66633332
408	21175320	lü ’ 009,320 an genommen . Die ( ungenaue )	Zählung	von 1702 ergab 21 ’ 709,163 . 1784 schätzte Necket	lü_NE ’_$( 009,320_CARD an_APZR genommen_VVPP ._$. Die_ART (_$( ungenaue_ADJA )_$(	Zählung_NN	von_APPR 1702_CARD ergab_VVFIN 21_CARD ’_$( 709,163_CARD ._$. 1784_CARD schätzte_VVFIN Necket_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=407	66635179	66635179
409	21175320	auf 1 Geburt 25 % Bewoh ner rechnete . Eine	Zählung	von 1790 wies 20 ’ 303,000 Einwohner nach . In	auf_APPR 1_CARD Geburt_NN 25_CARD %_NN Bewoh_ADJA ner_NN rechnete_VVFIN ._$. Eine_ART	Zählung_NN	von_APPR 1790_CARD wies_VVFIN 20_CARD ’_$( 303,000_CARD Einwohner_NN nach_PTKVZ ._$. In_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=408	66635208	66635208
410	21175320	unfrei . — Lieber die betr . Ergebnisse der letzten	Zählung	liegen uns zwei nicht ganz übereinstimmende Angaben vor . Nach	unfrei_ADJD ._$. —_ADJA Lieber_NN die_ART betr_NE ._$. Ergebnisse_NN der_ART letzten_ADJA	Zählung_NN	liegen_VVFIN uns_PPER zwei_CARD nicht_PTKNEG ganz_ADV übereinstimmende_ADJA Angaben_NN vor_PTKVZ ._$. Nach_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=409	66680066	66680066
411	21175320	Centralcomite ’ s ) brachte auf Grundlage der nemlichen letzten	Zählung	folg . Resultate : Zahl der Leibeigenen 23 ’ 069,63l	Centralcomite_ADJA ’_$( s_NN )_$( brachte_VVFIN auf_APPR Grundlage_NN der_ART nemlichen_ADJA letzten_ADJA	Zählung_NN	folg_VVIMP ._$. Resultate_NN :_$. Zahl_NN der_ART Leibeigenen_NN 23_CARD ’_$( 069,63l_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=410	66680160	66680160
412	21175320	. ) Q . - Meilen und , nach der	Zählung	vom 31 . Oct . 1857 : 35 ’ 018,988	._$. )_$( Q_NN ._$. -_$( Meilen_NN und_KON ,_$, nach_APPR der_ART	Zählung_NN	vom_APPRART 31_CARD ._$. Oct_NE ._$. 1857_CARD :_$. 35_CARD ’_$( 018,988_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=411	66687181	66687181
413	21175320	heimlich Fortgezogenen gar nicht erstrecken . Gonfessionen . Nach der	Zählung	von 1861 : A . Civil Evangelische Katholiken Griechen Mennonit	heimlich_ADJD Fortgezogenen_NN gar_ADV nicht_PTKNEG erstrecken_VVINF ._$. Gonfessionen_NN ._$. Nach_APPR der_ART	Zählung_NN	von_APPR 1861_CARD :_$. A_NN ._$. Civil_NN Evangelische_ADJA Katholiken_NN Griechen_NN Mennonit_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=412	66707064	66707064
414	21175320	weibl . ) Nationalitäten . Nach der Sprachverschiedenheit ergab die	Zählung	von 18 ( 11 bei der Civilbevölkerung 15 ’ 718	weibl_NE ._$. )_$( Nationalitäten_NN ._$. Nach_APPR der_ART Sprachverschiedenheit_NN ergab_VVFIN die_ART	Zählung_NN	von_APPR 18_CARD (_$( 11_CARD bei_APPR der_ART Civilbevölkerung_NN 15_CARD ’_$( 718_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=413	66707303	66707303
415	21175320	3 ; bei den letzten Aufnahmen dagegen hatten : _	Zählung	von 1858 Zählung von 1861 OoDstädte ] , ; ;	3_CARD ;_$. bei_APPR den_ART letzten_ADJA Aufnahmen_NN dagegen_PAV hatten_VAFIN :_$. __XY	Zählung_NN	von_APPR 1858_CARD Zählung_NN von_APPR 1861_CARD OoDstädte_NN ]_$( ,_$, ;_$. ;_$.	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=414	66707710	66707710
416	21175320	den letzten Aufnahmen dagegen hatten : _ Zählung von 1858	Zählung	von 1861 OoDstädte ] , ; ; nw . _	den_ART letzten_ADJA Aufnahmen_NN dagegen_PAV hatten_VAFIN :_$. __XY Zählung_NN von_APPR 1858_CARD	Zählung_NN	von_APPR 1861_CARD OoDstädte_NN ]_$( ,_$, ;_$. ;_$. nw_NE ._$. __XY	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=415	66707713	66707713
417	21175320	Wien mit 580,000 , und Berlin mit 548,000 ( neueste	Zählung	029,000 ) , dagegen keine zwi schen 200 und 500,000	Wien_NE mit_APPR 580,000_CARD ,_$, und_KON Berlin_NE mit_APPR 548,000_CARD (_$( neueste_ADJA	Zählung_NN	029,000_CARD )_$( ,_$, dagegen_PAV keine_PIAT zwi_NN schen_ADJA 200_CARD und_KON 500,000_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=416	66723654	66723654
418	21175320	der Grösse der Haushaltungen aufmerksam machen . Während bei der	Zählung	von 185S jede derselben in Preussen durchschnittlich 4,82 Köpfe umfasste	der_ART Grösse_NN der_ART Haushaltungen_NN aufmerksam_ADJD machen_VVINF ._$. Während_KOUS bei_APPR der_ART	Zählung_NN	von_APPR 185S_NN jede_PIAT derselben_PDAT in_APPR Preussen_NE durchschnittlich_ADJD 4,82_CARD Köpfe_NN umfasste_VVFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=417	66725249	66725249
419	21175320	: 1 * 744,595 1858 : 1 * 690,898 Die	Zählung	vom Dec . 1852 hatte also für die nächstvorangegangenen 3	:_$. 1_CARD *_XY 744,595_CARD 1858_CARD :_$. 1_CARD *_XY 690,898_CARD Die_ART	Zählung_NN	vom_APPRART Dec_NE ._$. 1852_CARD hatte_VAFIN also_ADV für_APPR die_ART nächstvorangegangenen_ADJA 3_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=418	66758200	66758200
420	21175320	Verminderung v on 17,910 Menschen eingetreten war , ergab die	Zählung	von 1858 9147 , die von 1861 11,486 Vermehrung .	Verminderung_NN v_ADJA on_ADJA 17,910_CARD Menschen_NN eingetreten_VVPP war_VAFIN ,_$, ergab_VVFIN die_ART	Zählung_NN	von_APPR 1858_CARD 9147_CARD ,_$, die_PRELS von_APPR 1861_CARD 11,486_CARD Vermehrung_NN ._$.	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=419	66768726	66768726
421	21175320	am 15 . Oct . 1856 vor- nommene wirkl .	Zählung	hatte eine Bevölkerung von 4 ’ 529,461 nachgewiesen . Auf	am_APPRART 15_CARD ._$. Oct_NN ._$. 1856_CARD vor-_TRUNC nommene_ADJA wirkl_NN ._$.	Zählung_NN	hatte_VAFIN eine_ART Bevölkerung_NN von_APPR 4_CARD ’_$( 529,461_CARD nachgewiesen_VVPP ._$. Auf_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=420	66824170	66824170
422	21175320	eiliger , mit 6,052 . Nach Geschlechtern , bei der	Zählung	vom 31 . December 1859 : 1 ’ 629,035 männl	eiliger_ADJD ,_$, mit_APPR 6,052_CARD ._$. Nach_APPR Geschlechtern_NN ,_$, bei_APPR der_ART	Zählung_NN	vom_APPRART 31_CARD ._$. December_NN 1859_CARD :_$. 1_CARD ’_$( 629,035_CARD männl_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=421	66828286	66828286
423	21175320	Holstein unter den dänischen Königen . * ) Ergebniss der	Zählung	vom 1 . Febr . 1860 ; bezüglich Westindiens nach	Holstein_NE unter_APPR den_ART dänischen_ADJA Königen_NN ._$. *_XY )_$( Ergebniss_NN der_ART	Zählung_NN	vom_APPRART 1_CARD ._$. Febr_NE ._$. 1860_CARD ;_$. bezüglich_APPR Westindiens_NE nach_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=422	66834760	66834760
424	21175320	. - M . berech net . Bevölkerung bei der	Zählung	am 31 . Dec . 1860 3 ’ 850,728 ,	._$. -_$( M_NN ._$. berech_ADJD net_ADJD ._$. Bevölkerung_NN bei_APPR der_ART	Zählung_NN	am_APPRART 31_CARD ._$. Dec_NE ._$. 1860_CARD 3_CARD ’_$( 850,728_CARD ,_$,	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=423	66837646	66837646
425	21175320	393 Die älteren Angaben sind durchgehends unzuverlässig . Die erste	Zählung	ist die von 17b7 ; die Angaben von 1797 u	393_CARD Die_ART älteren_ADJA Angaben_NN sind_VAFIN durchgehends_NN unzuverlässig_ADJD ._$. Die_ART erste_ADJA	Zählung_NN	ist_VAFIN die_ART von_APPR 17b7_ADJD ;_$. die_ART Angaben_NN von_APPR 1797_CARD u_VVFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=424	66845554	66845554
426	21175320	u . 1822 sind bloss Schätzungen . Die erste genauere	Zählung	ist die von 1857 ; noch verlässiger die von 180	u_VVFIN ._$. 1822_CARD sind_VAFIN bloss_ADJD Schätzungen_NN ._$. Die_ART erste_ADJA genauere_ADJA	Zählung_NN	ist_VAFIN die_ART von_APPR 1857_CARD ;_$. noch_ADV verlässiger_ADJD die_ART von_APPR 180_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=425	66845574	66845574
427	21175320	= 1 deutsche ) . Die Bevölkerung betrug bei der	Zählung	von 1860 31 ’ 443,322 , neml . 27 ’	=_$( 1_CARD deutsche_ADJA )_$( ._$. Die_ART Bevölkerung_NN betrug_VVFIN bei_APPR der_ART	Zählung_NN	von_APPR 1860_CARD 31_CARD ’_$( 443,322_CARD ,_$, neml_NN ._$. 27_CARD ’_$(	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=426	66866973	66866973
428	21175320	Angabe Ende 1862 8 ’ 629,982 Menschen ( eine eigentliche	Zählung	hat indess nie stattgefunden ) . Den Nationalitäten nach sind	Angabe_NN Ende_NN 1862_CARD 8_CARD ’_$( 629,982_CARD Menschen_NN (_$( eine_ART eigentliche_ADJA	Zählung_NN	hat_VAFIN indess_NE nie_ADV stattgefunden_VVPP )_$( ._$. Den_ART Nationalitäten_NN nach_APPO sind_VAFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=427	66879473	66879473
429	21175320	kein anderer Staat der Erde . Eine sog . »	Zählung	« soll im J . 1852 die ungeheuere Summe von	kein_PIAT anderer_PIS Staat_NN der_ART Erde_NN ._$. Eine_PIS sog_VVFIN ._$. »_$(	Zählung_NN	«_$( soll_VMFIN im_APPRART J_NN ._$. 1852_CARD die_ART ungeheuere_ADJA Summe_NN von_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=428	66885593	66885593
430	21175320	sich um so mehr annehmen lässt , als die angebliche	Zählung	vom J . 1812 docli nur die Ziffer von 300	sich_PRF um_APPR so_ADV mehr_ADV annehmen_VVINF lässt_VVFIN ,_$, als_KOUS die_ART angebliche_ADJA	Zählung_NN	vom_APPRART J_NN ._$. 1812_CARD docli_NN nur_ADV die_ART Ziffer_NN von_APPR 300_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=429	66885647	66885647
431	21175320	trafen ! * * * ) * ) Bei der	Zählung	von 1851 fand man zu London unter 1 ’ 304,968	trafen_VVFIN !_$. *_XY *_XY *_XY )_$( *_XY )_$( Bei_APPR der_ART	Zählung_NN	von_APPR 1851_CARD fand_VVFIN man_PIS zu_APPR London_NE unter_APPR 1_CARD ’_$( 304,968_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=430	66909898	66909898
432	21175320	überwog die weibliche Bevölkerung auch in Belgien . Bei der	Zählung	vom Jahre 1829 betrug dieses Mehr auf jede Million Einw	überwog_VVFIN die_ART weibliche_ADJA Bevölkerung_NN auch_ADV in_APPR Belgien_NE ._$. Bei_APPR der_ART	Zählung_NN	vom_APPRART Jahre_NN 1829_CARD betrug_VVFIN dieses_PDAT Mehr_ADV auf_APPR jede_PIAT Million_NN Einw_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=431	66910379	66910379
433	21175320	verschiedenen Ländern sind prak tisch werthlos . Fast jede neue	Zählung	, selbst in dem kurzen Zeiträume von 3 oder 5	verschiedenen_ADJA Ländern_NN sind_VAFIN prak_ADJA tisch_VVIMP werthlos_ADJD ._$. Fast_ADV jede_PIAT neue_ADJA	Zählung_NN	,_$, selbst_ADV in_APPR dem_ART kurzen_ADJA Zeiträume_NN von_APPR 3_CARD oder_KON 5_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=432	66927156	66927156
434	7882578	. Für verschiedene Gegenden fehlte eS an einer genauen Volks-	zählung	und bei den muthmaßlichen Berechnungen vertraute man zu sehr auf	._$. Für_APPR verschiedene_ADJA Gegenden_NN fehlte_VVFIN eS_ADJD an_APPR einer_ART genauen_ADJA Volks-_TRUNC	zählung_NN	und_KON bei_APPR den_ART muthmaßlichen_ADJA Berechnungen_NN vertraute_VVFIN man_PIS zu_PTKA sehr_ADV auf_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=433	66970879	66970879
435	7882578	. Diesen Angaben kommen nun die Ergebnisse einer amtlichen Volks	zählung	zu Hülfe . Im September 1836 verordnete die eidgenössische Tagsatzung	._$. Diesen_PDAT Angaben_NN kommen_VVFIN nun_ADV die_ART Ergebnisse_NN einer_ART amtlichen_ADJA Volks_NN	zählung_NN	zu_APPR Hülfe_NN ._$. Im_APPRART September_NN 1836_CARD verordnete_VVFIN die_ART eidgenössische_ADJA Tagsatzung_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=434	66971116	66971116
436	7882578	Landes erforscht hatte , circa 80,000 Einwohner . Eine amtliche	Zählung	vom 1 ) 8 ? ronner , Gemnlde ? c	Landes_NN erforscht_VVPP hatte_VAFIN ,_$, circa_ADV 80,000_CARD Einwohner_NN ._$. Eine_ART amtliche_ADJA	Zählung_NN	vom_APPRART 1_CARD )_$( 8_CARD ?_$. ronner_NN ,_$, Gemnlde_NN ?_$. c_NE	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=435	66973406	66973406
437	7882578	im Kanton Bern ( sammt dem Waadtlande ) vorgenom menen	Zählung	der französischen Flüchtlinge fanden sich 6104 / wovon Vl,6i .	im_APPRART Kanton_NN Bern_NE (_$( sammt_VVFIN dem_ART Waadtlande_ADJA )_$( vorgenom_ADJA menen_ADJA	Zählung_NN	der_ART französischen_ADJA Flüchtlinge_NN fanden_VVFIN sich_PRF 6104_CARD /_$( wovon_PWAV Vl,6i_NE ._$.	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=436	67242034	67242034
438	7882578	Seclenzahl im Jahr 1837. Seelenzahl nach der spä tern Volks	zählung	. Gelammt- zahl des Zuwachses . ( Seelen . )	Seclenzahl_NN im_APPRART Jahr_NN 1837._ADJA Seelenzahl_NN nach_APPR der_ART spä_NE tern_ADJA Volks_NN	zählung_NN	._$. Gelammt-_TRUNC zahl_VVIMP des_ART Zuwachses_NN ._$. (_$( Seelen_NN ._$. )_$(	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=437	67270483	67270483
439	7882578	St . Gallen . ) ) In Graubünden ergab eine	Zählung	vom Jahr 1835 88,500 Köpfe ; da sie aber von	St_NE ._$. Gallen_NN ._$. )_$( )_$( In_APPR Graubünden_NN ergab_VVFIN eine_ART	Zählung_NN	vom_APPRART Jahr_NN 1835_CARD 88,500_CARD Köpfe_NN ;_$. da_KOUS sie_PPER aber_ADV von_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=438	67273492	67273492
440	7882578	nicht anerkannt wurde , fand im Hornung 1838 eine neue	Zählung	statt ; diese ergab nur 84,500 Köpfe und wurde von	nicht_PTKNEG anerkannt_VVPP wurde_VAFIN ,_$, fand_VVFIN im_APPRART Hornung_NN 1838_CARD eine_ART neue_ADJA	Zählung_NN	statt_PTKVZ ;_$. diese_PDS ergab_VVFIN nur_ADV 84,500_CARD Köpfe_NN und_KON wurde_VAFIN von_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=439	67273516	67273516
441	7882578	Wohnungen . . 2 ^ ) Genf . Die letzte	Zählung	gab der Stadt Genf 23,108 Einwohner ; allein da selbiger	Wohnungen_NN ._$. ._$. 2_CARD ^_XY )_$( Genf_NE ._$. Die_ART letzte_ADJA	Zählung_NN	gab_VVFIN der_ART Stadt_NN Genf_NE 23,108_CARD Einwohner_NN ;_$. allein_ADV da_ADV selbiger_VVFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=440	67280081	67280081
442	7882578	2 ) im 1 . 1830 27,000 , bei der	Zählung	von 1836 28,003 , und bei der von 1813 .	2_CARD )_$( im_APPRART 1_CARD ._$. 1830_CARD 27,000_CARD ,_$, bei_APPR der_ART	Zählung_NN	von_APPR 1836_CARD 28,003_CARD ,_$, und_KON bei_APPR der_ART von_APPR 1813_CARD ._$.	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hepnhvg9hil&batch=441	67281846	67281846
